Date,product,decomposition,real/pred,prediction_type,demand
2022-10-04,dog-blue-harness,stationarity,pred,predicted_value,0.0
2022-10-04,dog-blue-harness,pred,pred,upper_bound,2049.0810858879463
2022-10-04,dog-blue-harness,pred,pred,predicted_value,1908.8866393882035
2022-10-04,dog-blue-harness,pred,pred,lower_bound,1753.3052758021345
2022-10-04,dog-safety-vest,stationarity,pred,predicted_value,35.0426660957808
2022-10-05,large-dog-apparel,pred,pred,upper_bound,1522.991500466219
2022-10-05,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-05,small-dog-apparel,trend_seasonality,pred,predicted_value,1579.9610429116406
2022-10-05,large-dog-apparel,pred,pred,predicted_value,1381.5239647583671
2022-10-05,small-dog-apparel,pred,pred,predicted_value,1624.105849613403
2022-10-05,small-dog-apparel,pred,pred,upper_bound,1763.2618935479272
2022-10-05,small-dog-apparel,stationarity,pred,predicted_value,44.144806701762455
2022-10-05,small-dog-apparel,pred,pred,lower_bound,1483.77019525958
2022-10-05,large-dog-apparel,pred,pred,lower_bound,1233.6999334127113
2022-10-05,large-dog-apparel,trend_seasonality,pred,predicted_value,1410.9239433108835
2022-10-05,dog-safety-vest,stationarity,pred,predicted_value,17.396371414275507
2022-10-05,dog-blue-harness,pred,pred,lower_bound,1783.4856074781956
2022-10-05,dog-blue-harness,pred,pred,predicted_value,1931.5472538749048
2022-10-05,dog-blue-harness,pred,pred,upper_bound,2088.649355978531
2022-10-05,dog-blue-harness,stationarity,pred,predicted_value,8.600174014929507
2022-10-05,dog-safety-vest,trend_seasonality,pred,predicted_value,1858.9251854832853
2022-10-05,dog-safety-vest,pred,pred,lower_bound,1731.5027591586952
2022-10-05,dog-safety-vest,pred,pred,predicted_value,1876.321556897561
2022-10-05,dog-safety-vest,pred,pred,upper_bound,2019.5634810200352
2022-10-05,dog-blue-harness,trend_seasonality,pred,predicted_value,1922.9470798599752
2022-10-06,large-dog-apparel,pred,pred,predicted_value,1354.2327908933098
2022-10-06,small-dog-apparel,trend_seasonality,pred,predicted_value,1592.3463682451495
2022-10-06,small-dog-apparel,stationarity,pred,predicted_value,12.811703647080968
2022-10-06,small-dog-apparel,pred,pred,upper_bound,1735.5385206012045
2022-10-06,small-dog-apparel,pred,pred,predicted_value,1605.1580718922307
2022-10-06,small-dog-apparel,pred,pred,lower_bound,1463.0739900952042
2022-10-06,large-dog-apparel,trend_seasonality,pred,predicted_value,1386.9441979873998
2022-10-06,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-06,large-dog-apparel,pred,pred,upper_bound,1497.7903458650333
2022-10-06,large-dog-apparel,pred,pred,lower_bound,1211.994410975788
2022-10-06,dog-safety-vest,trend_seasonality,pred,predicted_value,1807.719778853769
2022-10-06,dog-safety-vest,stationarity,pred,predicted_value,13.36182455994444
2022-10-06,dog-safety-vest,pred,pred,upper_bound,1959.0855536476795
2022-10-06,dog-safety-vest,pred,pred,predicted_value,1821.0816034137133
2022-10-06,dog-safety-vest,pred,pred,lower_bound,1669.3117232051216
2022-10-06,dog-blue-harness,trend_seasonality,pred,predicted_value,1871.6698921200364
2022-10-06,dog-blue-harness,stationarity,pred,predicted_value,22.57008181209783
2022-10-06,dog-blue-harness,pred,pred,upper_bound,2048.199323537623
2022-10-06,dog-blue-harness,pred,pred,predicted_value,1894.2399739321345
2022-10-06,dog-blue-harness,pred,pred,lower_bound,1744.5337098508094
2022-10-07,large-dog-apparel,pred,pred,upper_bound,1463.550327179987
2022-10-07,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-07,large-dog-apparel,trend_seasonality,pred,predicted_value,1337.9540491604628
2022-10-07,small-dog-apparel,trend_seasonality,pred,predicted_value,1539.1076087597323
2022-10-07,small-dog-apparel,stationarity,pred,predicted_value,21.597711478020013
2022-10-07,small-dog-apparel,pred,pred,predicted_value,1560.7053202377524
2022-10-07,small-dog-apparel,pred,pred,upper_bound,1700.409400559729
2022-10-07,large-dog-apparel,pred,pred,predicted_value,1319.3934156364548
2022-10-07,small-dog-apparel,pred,pred,lower_bound,1414.5038803676423
2022-10-07,large-dog-apparel,pred,pred,lower_bound,1174.658184648475
2022-10-07,dog-blue-harness,trend_seasonality,pred,predicted_value,1801.288408087639
2022-10-07,dog-safety-vest,stationarity,pred,predicted_value,19.09582892980731
2022-10-07,dog-safety-vest,pred,pred,upper_bound,1911.937236450861
2022-10-07,dog-safety-vest,pred,pred,predicted_value,1749.283188603015
2022-10-07,dog-safety-vest,pred,pred,lower_bound,1604.982935119396
2022-10-07,dog-blue-harness,stationarity,pred,predicted_value,10.92232433117956
2022-10-07,dog-blue-harness,pred,pred,upper_bound,1980.2771179904544
2022-10-07,dog-blue-harness,pred,pred,predicted_value,1812.210732418819
2022-10-07,dog-blue-harness,pred,pred,lower_bound,1668.9439883175737
2022-10-07,dog-safety-vest,trend_seasonality,pred,predicted_value,1730.187359673208
2022-10-08,large-dog-apparel,pred,pred,predicted_value,1273.3219563939774
2022-10-08,large-dog-apparel,pred,pred,upper_bound,1414.8153911256686
2022-10-08,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-08,small-dog-apparel,pred,pred,upper_bound,1609.8933784578394
2022-10-08,small-dog-apparel,pred,pred,lower_bound,1341.5718387755928
2022-10-08,small-dog-apparel,pred,pred,predicted_value,1478.699768536438
2022-10-08,large-dog-apparel,pred,pred,lower_bound,1126.0950847408635
2022-10-08,large-dog-apparel,trend_seasonality,pred,predicted_value,1299.3355651153258
2022-10-08,dog-safety-vest,trend_seasonality,pred,predicted_value,1686.6409811245117
2022-10-08,dog-safety-vest,pred,pred,lower_bound,1541.3269916034958
2022-10-08,dog-safety-vest,pred,pred,upper_bound,1841.45656228252
2022-10-08,dog-safety-vest,pred,pred,predicted_value,1699.4124623436371
2022-10-08,dog-blue-harness,trend_seasonality,pred,predicted_value,1770.0046862350791
2022-10-08,dog-blue-harness,stationarity,pred,predicted_value,23.03662796112086
2022-10-08,dog-blue-harness,pred,pred,upper_bound,1952.819252426582
2022-10-08,dog-blue-harness,pred,pred,predicted_value,1793.0413141962
2022-10-08,dog-blue-harness,pred,pred,lower_bound,1645.138745052461
2022-10-08,small-dog-apparel,stationarity,pred,predicted_value,13.6050476209207
2022-10-08,dog-safety-vest,stationarity,pred,predicted_value,12.77148121912547
2022-10-08,small-dog-apparel,trend_seasonality,pred,predicted_value,1465.0947209155174
2022-10-09,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-09,large-dog-apparel,pred,pred,upper_bound,1409.3599653564963
2022-10-09,large-dog-apparel,trend_seasonality,pred,predicted_value,1305.1315156024164
2022-10-09,large-dog-apparel,pred,pred,predicted_value,1273.4665653785037
2022-10-09,small-dog-apparel,pred,pred,predicted_value,1438.6947780617738
2022-10-09,small-dog-apparel,pred,pred,upper_bound,1586.9249430316297
2022-10-09,small-dog-apparel,trend_seasonality,pred,predicted_value,1423.8289692098344
2022-10-09,small-dog-apparel,pred,pred,lower_bound,1293.9455290448982
2022-10-09,large-dog-apparel,pred,pred,lower_bound,1132.6402902752916
2022-10-09,small-dog-apparel,stationarity,pred,predicted_value,14.865808851939484
2022-10-09,dog-safety-vest,stationarity,pred,predicted_value,5.447970931619205
2022-10-09,dog-safety-vest,trend_seasonality,pred,predicted_value,1710.9100316070644
2022-10-09,dog-blue-harness,pred,pred,predicted_value,1820.2861116274173
2022-10-09,dog-blue-harness,pred,pred,upper_bound,1981.9817341101173
2022-10-09,dog-blue-harness,stationarity,pred,predicted_value,18.77289385478608
2022-10-09,dog-blue-harness,pred,pred,lower_bound,1676.1744202935463
2022-10-09,dog-safety-vest,pred,pred,lower_bound,1576.2747877340878
2022-10-09,dog-safety-vest,pred,pred,predicted_value,1716.3580025386836
2022-10-09,dog-safety-vest,pred,pred,upper_bound,1862.4804554883872
2022-10-09,dog-blue-harness,trend_seasonality,pred,predicted_value,1801.513217772632
2022-10-10,small-dog-apparel,trend_seasonality,pred,predicted_value,1445.7421609215532
2022-10-10,small-dog-apparel,stationarity,pred,predicted_value,16.737850862752225
2022-10-10,large-dog-apparel,pred,pred,predicted_value,1338.6637130073404
2022-10-10,small-dog-apparel,pred,pred,upper_bound,1599.6775029246587
2022-10-10,small-dog-apparel,pred,pred,predicted_value,1462.4800117843056
2022-10-10,small-dog-apparel,pred,pred,lower_bound,1319.2921102303624
2022-10-10,large-dog-apparel,trend_seasonality,pred,predicted_value,1348.3856478215314
2022-10-10,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-10,large-dog-apparel,pred,pred,upper_bound,1484.473609393665
2022-10-10,large-dog-apparel,pred,pred,lower_bound,1192.7096371998505
2022-10-10,dog-blue-harness,pred,pred,predicted_value,1905.756858201488
2022-10-10,dog-safety-vest,stationarity,pred,predicted_value,7.97791298399053
2022-10-10,dog-safety-vest,pred,pred,upper_bound,1929.63065212405
2022-10-10,dog-safety-vest,pred,pred,predicted_value,1789.7312641234744
2022-10-10,dog-safety-vest,pred,pred,lower_bound,1644.7952613489506
2022-10-10,dog-blue-harness,trend_seasonality,pred,predicted_value,1868.447058808628
2022-10-10,dog-blue-harness,stationarity,pred,predicted_value,37.3097993928594
2022-10-10,dog-blue-harness,pred,pred,upper_bound,2051.6835942658445
2022-10-10,dog-blue-harness,pred,pred,lower_bound,1740.2838002774051
2022-10-10,dog-safety-vest,trend_seasonality,pred,predicted_value,1781.7533511394838
2022-10-11,large-dog-apparel,pred,pred,upper_bound,1519.1815970956145
2022-10-11,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-11,large-dog-apparel,trend_seasonality,pred,predicted_value,1396.772301626719
2022-10-11,small-dog-apparel,pred,pred,lower_bound,1377.8433529006684
2022-10-11,small-dog-apparel,trend_seasonality,pred,predicted_value,1519.3270805836903
2022-10-11,small-dog-apparel,pred,pred,upper_bound,1652.8962174679568
2022-10-11,small-dog-apparel,stationarity,pred,predicted_value,2.389888340742488
2022-10-11,large-dog-apparel,pred,pred,predicted_value,1377.0759930844065
2022-10-11,small-dog-apparel,pred,pred,predicted_value,1521.716968924433
2022-10-11,large-dog-apparel,pred,pred,lower_bound,1231.8059494381826
2022-10-11,dog-safety-vest,trend_seasonality,pred,predicted_value,1841.5306886163453
2022-10-11,dog-safety-vest,stationarity,pred,predicted_value,25.170499086141383
2022-10-11,dog-blue-harness,pred,pred,predicted_value,1937.7266696954591
2022-10-11,dog-blue-harness,pred,pred,upper_bound,2080.119781515565
2022-10-11,dog-blue-harness,stationarity,pred,predicted_value,15.10608390411549
2022-10-11,dog-blue-harness,pred,pred,lower_bound,1794.2926255154036
2022-10-11,dog-safety-vest,pred,pred,lower_bound,1717.5218877375178
2022-10-11,dog-safety-vest,pred,pred,predicted_value,1866.7011877024872
2022-10-11,dog-safety-vest,pred,pred,upper_bound,2017.286907155843
2022-10-11,dog-blue-harness,trend_seasonality,pred,predicted_value,1922.620585791344
2022-10-12,large-dog-apparel,pred,pred,upper_bound,1547.4935327017618
2022-10-12,small-dog-apparel,trend_seasonality,pred,predicted_value,1584.243745032083
2022-10-12,small-dog-apparel,stationarity,pred,predicted_value,39.0099956663736
2022-10-12,small-dog-apparel,pred,pred,upper_bound,1761.009558515833
2022-10-12,small-dog-apparel,pred,pred,predicted_value,1623.253740698457
2022-10-12,small-dog-apparel,pred,pred,lower_bound,1489.4691756089203
2022-10-12,large-dog-apparel,trend_seasonality,pred,predicted_value,1415.3713122604877
2022-10-12,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-12,large-dog-apparel,pred,pred,predicted_value,1399.446063254559
2022-10-12,large-dog-apparel,pred,pred,lower_bound,1243.7202985174154
2022-10-12,dog-blue-harness,pred,pred,lower_bound,1799.8779489908557
2022-10-12,dog-blue-harness,pred,pred,predicted_value,1951.355908318019
2022-10-12,dog-blue-harness,pred,pred,upper_bound,2103.864889658134
2022-10-12,dog-blue-harness,stationarity,pred,predicted_value,28.702381729613485
2022-10-12,dog-blue-harness,trend_seasonality,pred,predicted_value,1922.6535265884047
2022-10-12,dog-safety-vest,trend_seasonality,pred,predicted_value,1846.359629528893
2022-10-12,dog-safety-vest,pred,pred,predicted_value,1852.996205525034
2022-10-12,dog-safety-vest,pred,pred,upper_bound,2002.176168172407
2022-10-12,dog-safety-vest,stationarity,pred,predicted_value,6.6365759961408655
2022-10-12,dog-safety-vest,pred,pred,lower_bound,1706.2956823245838
2022-10-13,large-dog-apparel,pred,pred,predicted_value,1370.7789034862278
2022-10-13,small-dog-apparel,trend_seasonality,pred,predicted_value,1592.573754490374
2022-10-13,small-dog-apparel,stationarity,pred,predicted_value,5.856208939375787
2022-10-13,small-dog-apparel,pred,pred,upper_bound,1739.0692835227549
2022-10-13,small-dog-apparel,pred,pred,predicted_value,1598.42996342975
2022-10-13,small-dog-apparel,pred,pred,lower_bound,1459.3067296050262
2022-10-13,large-dog-apparel,trend_seasonality,pred,predicted_value,1389.8326196711669
2022-10-13,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-13,large-dog-apparel,pred,pred,upper_bound,1505.97114220229
2022-10-13,dog-safety-vest,trend_seasonality,pred,predicted_value,1789.434153987395
2022-10-13,dog-safety-vest,pred,pred,predicted_value,1791.2244932488331
2022-10-13,dog-safety-vest,stationarity,pred,predicted_value,1.790339261438188
2022-10-13,dog-safety-vest,pred,pred,upper_bound,1944.603590407872
2022-10-13,dog-safety-vest,pred,pred,lower_bound,1642.4630099533304
2022-10-13,dog-blue-harness,trend_seasonality,pred,predicted_value,1866.1210562530164
2022-10-13,dog-blue-harness,stationarity,pred,predicted_value,38.92599236505073
2022-10-13,dog-blue-harness,pred,pred,upper_bound,2060.6670367173942
2022-10-13,dog-blue-harness,pred,pred,predicted_value,1905.047048618067
2022-10-13,dog-blue-harness,pred,pred,lower_bound,1760.1185005320144
2022-10-13,large-dog-apparel,pred,pred,lower_bound,1220.9524754391268
2022-10-14,large-dog-apparel,trend_seasonality,pred,predicted_value,1340.7382080680902
2022-10-14,large-dog-apparel,pred,pred,upper_bound,1476.9488167831696
2022-10-14,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-14,small-dog-apparel,pred,pred,lower_bound,1410.9772451589442
2022-10-14,large-dog-apparel,pred,pred,predicted_value,1335.796720300979
2022-10-14,small-dog-apparel,pred,pred,upper_bound,1690.7479264060396
2022-10-14,small-dog-apparel,stationarity,pred,predicted_value,12.805810383416883
2022-10-14,small-dog-apparel,trend_seasonality,pred,predicted_value,1539.0557782534768
2022-10-14,small-dog-apparel,pred,pred,predicted_value,1551.8615886368937
2022-10-14,large-dog-apparel,pred,pred,lower_bound,1206.283509460526
2022-10-14,dog-blue-harness,pred,pred,lower_bound,1671.541838871883
2022-10-14,dog-safety-vest,stationarity,pred,predicted_value,6.80542285618929
2022-10-14,dog-blue-harness,pred,pred,predicted_value,1820.5890324489712
2022-10-14,dog-blue-harness,pred,pred,upper_bound,1972.457363841255
2022-10-14,dog-blue-harness,stationarity,pred,predicted_value,23.0364268865648
2022-10-14,dog-safety-vest,trend_seasonality,pred,predicted_value,1713.967975436631
2022-10-14,dog-safety-vest,pred,pred,lower_bound,1574.8705612427875
2022-10-14,dog-safety-vest,pred,pred,predicted_value,1720.7733982928205
2022-10-14,dog-safety-vest,pred,pred,upper_bound,1856.144025173872
2022-10-14,dog-blue-harness,trend_seasonality,pred,predicted_value,1797.5526055624064
2022-10-15,large-dog-apparel,pred,pred,upper_bound,1424.8284367308745
2022-10-15,small-dog-apparel,trend_seasonality,pred,predicted_value,1462.7057529971778
2022-10-15,small-dog-apparel,stationarity,pred,predicted_value,3.018002298159866
2022-10-15,small-dog-apparel,pred,pred,upper_bound,1615.4111731812625
2022-10-15,small-dog-apparel,pred,pred,predicted_value,1465.7237552953377
2022-10-15,small-dog-apparel,pred,pred,lower_bound,1327.8466562944816
2022-10-15,large-dog-apparel,trend_seasonality,pred,predicted_value,1303.1384213739034
2022-10-15,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-15,large-dog-apparel,pred,pred,predicted_value,1290.4883867326134
2022-10-15,large-dog-apparel,pred,pred,lower_bound,1147.7427356378787
2022-10-15,dog-blue-harness,pred,pred,lower_bound,1658.6109627964745
2022-10-15,dog-safety-vest,stationarity,pred,predicted_value,0.0
2022-10-15,dog-safety-vest,pred,pred,upper_bound,1828.984463258331
2022-10-15,dog-safety-vest,pred,pred,predicted_value,1678.079380928545
2022-10-15,dog-safety-vest,pred,pred,lower_bound,1522.339646953368
2022-10-15,dog-blue-harness,trend_seasonality,pred,predicted_value,1769.375938465217
2022-10-15,dog-blue-harness,stationarity,pred,predicted_value,30.52116023877001
2022-10-15,dog-blue-harness,pred,pred,upper_bound,1949.4845012243657
2022-10-15,dog-blue-harness,pred,pred,predicted_value,1799.8970987039868
2022-10-15,dog-safety-vest,trend_seasonality,pred,predicted_value,1678.2061679960098
2022-10-16,large-dog-apparel,pred,pred,upper_bound,1421.8667774404614
2022-10-16,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-16,large-dog-apparel,trend_seasonality,pred,predicted_value,1306.7316366733576
2022-10-16,small-dog-apparel,pred,pred,lower_bound,1284.511719711517
2022-10-16,large-dog-apparel,pred,pred,predicted_value,1287.9661689397324
2022-10-16,small-dog-apparel,pred,pred,upper_bound,1568.8815866081716
2022-10-16,small-dog-apparel,stationarity,pred,predicted_value,2.582407306199737
2022-10-16,small-dog-apparel,trend_seasonality,pred,predicted_value,1423.9418602738588
2022-10-16,small-dog-apparel,pred,pred,predicted_value,1426.5242675800584
2022-10-16,large-dog-apparel,pred,pred,lower_bound,1143.5217343505878
2022-10-16,dog-blue-harness,pred,pred,lower_bound,1665.5166721577002
2022-10-16,dog-safety-vest,stationarity,pred,predicted_value,0.0
2022-10-16,dog-safety-vest,pred,pred,upper_bound,1842.996127775952
2022-10-16,dog-safety-vest,pred,pred,predicted_value,1695.7211656150928
2022-10-16,dog-safety-vest,pred,pred,lower_bound,1547.3171181805178
2022-10-16,dog-blue-harness,trend_seasonality,pred,predicted_value,1801.6393297469588
2022-10-16,dog-blue-harness,stationarity,pred,predicted_value,21.3598842058306
2022-10-16,dog-blue-harness,pred,pred,upper_bound,1974.7019229009
2022-10-16,dog-blue-harness,pred,pred,predicted_value,1822.9992139527888
2022-10-16,dog-safety-vest,trend_seasonality,pred,predicted_value,1703.6490697999498
2022-10-17,large-dog-apparel,pred,pred,upper_bound,1493.6425637398577
2022-10-17,large-dog-apparel,stationarity,pred,predicted_value,2.51719301126316
2022-10-17,large-dog-apparel,trend_seasonality,pred,predicted_value,1348.5836985670169
2022-10-17,small-dog-apparel,pred,pred,lower_bound,1310.9736584448488
2022-10-17,small-dog-apparel,trend_seasonality,pred,predicted_value,1448.8457476970093
2022-10-17,small-dog-apparel,pred,pred,upper_bound,1589.344975586345
2022-10-17,small-dog-apparel,stationarity,pred,predicted_value,2.9130870719819004
2022-10-17,large-dog-apparel,pred,pred,predicted_value,1351.10089157828
2022-10-17,small-dog-apparel,pred,pred,predicted_value,1451.7588347689912
2022-10-17,large-dog-apparel,pred,pred,lower_bound,1197.792715516767
2022-10-17,dog-blue-harness,pred,pred,lower_bound,1750.2851492687191
2022-10-17,dog-safety-vest,stationarity,pred,predicted_value,0.0
2022-10-17,dog-blue-harness,pred,pred,predicted_value,1904.227024220572
2022-10-17,dog-blue-harness,pred,pred,upper_bound,2047.1012317062712
2022-10-17,dog-blue-harness,stationarity,pred,predicted_value,34.85976241579271
2022-10-17,dog-safety-vest,trend_seasonality,pred,predicted_value,1770.8077952212109
2022-10-17,dog-safety-vest,pred,pred,lower_bound,1617.8374015382733
2022-10-17,dog-safety-vest,pred,pred,predicted_value,1765.081923648591
2022-10-17,dog-safety-vest,pred,pred,upper_bound,1908.4885063660424
2022-10-17,dog-blue-harness,trend_seasonality,pred,predicted_value,1869.3672618047792
2022-10-18,small-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-18,small-dog-apparel,pred,pred,upper_bound,1652.9262591126503
2022-10-18,small-dog-apparel,pred,pred,predicted_value,1506.831492652732
2022-10-18,small-dog-apparel,pred,pred,lower_bound,1371.3773892949189
2022-10-18,large-dog-apparel,trend_seasonality,pred,predicted_value,1395.6914604965632
2022-10-18,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-18,large-dog-apparel,pred,pred,upper_bound,1525.0090020305788
2022-10-18,large-dog-apparel,pred,pred,predicted_value,1387.393311991172
2022-10-18,large-dog-apparel,pred,pred,lower_bound,1242.9476789924
2022-10-18,small-dog-apparel,trend_seasonality,pred,predicted_value,1519.5996903057753
2022-10-18,dog-safety-vest,stationarity,pred,predicted_value,11.307438731506132
2022-10-18,dog-blue-harness,pred,pred,lower_bound,1784.1731171355414
2022-10-18,dog-blue-harness,pred,pred,predicted_value,1930.6387525138407
2022-10-18,dog-blue-harness,pred,pred,upper_bound,2076.449441249089
2022-10-18,dog-blue-harness,stationarity,pred,predicted_value,7.613096806767715
2022-10-18,dog-safety-vest,trend_seasonality,pred,predicted_value,1831.035308782126
2022-10-18,dog-safety-vest,pred,pred,lower_bound,1692.15651103787
2022-10-18,dog-safety-vest,pred,pred,predicted_value,1842.3427475136325
2022-10-18,dog-safety-vest,pred,pred,upper_bound,1977.0426053025265
2022-10-18,dog-blue-harness,trend_seasonality,pred,predicted_value,1923.025655707073
2022-10-19,large-dog-apparel,pred,pred,lower_bound,1263.7010798421063
2022-10-19,small-dog-apparel,stationarity,pred,predicted_value,22.774752073762023
2022-10-19,small-dog-apparel,pred,pred,upper_bound,1750.6505726490298
2022-10-19,small-dog-apparel,pred,pred,predicted_value,1607.778658102285
2022-10-19,small-dog-apparel,pred,pred,lower_bound,1470.517544945155
2022-10-19,large-dog-apparel,trend_seasonality,pred,predicted_value,1413.4534274772557
2022-10-19,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-19,large-dog-apparel,pred,pred,upper_bound,1549.1472404539356
2022-10-19,large-dog-apparel,pred,pred,predicted_value,1407.923373601516
2022-10-19,small-dog-apparel,trend_seasonality,pred,predicted_value,1585.0039060285226
2022-10-19,dog-safety-vest,trend_seasonality,pred,predicted_value,1835.6212057782272
2022-10-19,dog-safety-vest,pred,pred,upper_bound,1969.251686188272
2022-10-19,dog-safety-vest,stationarity,pred,predicted_value,0.0
2022-10-19,dog-blue-harness,pred,pred,lower_bound,1793.5655397995542
2022-10-19,dog-blue-harness,pred,pred,predicted_value,1937.536897590137
2022-10-19,dog-blue-harness,pred,pred,upper_bound,2090.9257182001043
2022-10-19,dog-blue-harness,trend_seasonality,pred,predicted_value,1921.241523928905
2022-10-19,dog-safety-vest,pred,pred,lower_bound,1680.4359394248174
2022-10-19,dog-safety-vest,pred,pred,predicted_value,1828.4216963655567
2022-10-19,dog-blue-harness,stationarity,pred,predicted_value,16.295373661231938
2022-10-20,small-dog-apparel,trend_seasonality,pred,predicted_value,1593.2218986882044
2022-10-20,small-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-20,small-dog-apparel,pred,pred,upper_bound,1719.5495582391866
2022-10-20,small-dog-apparel,pred,pred,predicted_value,1582.063446461652
2022-10-20,small-dog-apparel,pred,pred,lower_bound,1450.3089589822746
2022-10-20,large-dog-apparel,trend_seasonality,pred,predicted_value,1388.539050465758
2022-10-20,large-dog-apparel,stationarity,pred,predicted_value,0.0
2022-10-20,large-dog-apparel,pred,pred,upper_bound,1520.4186978588198
2022-10-20,large-dog-apparel,pred,pred,predicted_value,1378.7366648849666
2022-10-20,large-dog-apparel,pred,pred,lower_bound,1236.0709219188584
