Date,Product,lower_bound_demand,real_demand,upper_bound_demand,exceptions,Confidence
2022-10-25,small-dog-apparel,1352.7386891656256,1697.0,1630.9290430197882,outside_interval,
2022-10-28,dog-blue-harness,1611.3084278475872,1949.0,1925.004620455143,outside_interval,
2022-10-28,large-dog-apparel,1208.8858037650268,1139.0,1481.8748928493396,outside_interval,
2022-10-31,dog-blue-harness,1685.2422875237198,1641.0,1989.2839617791649,outside_interval,
2022-10-31,dog-safety-vest,1609.5876015149822,1933.0,1914.154776574362,outside_interval,
2022-10-31,large-dog-apparel,1215.4783249375787,1109.0,1501.6884697389355,outside_interval,
2022-11-03,dog-blue-harness,1690.2563830613751,2074.0,1986.539482921991,outside_interval,
2022-11-04,dog-blue-harness,1619.5461664146806,1598.0,1901.7148468210053,outside_interval,
2022-11-05,large-dog-apparel,1150.477185876358,1022.0,1428.979150204642,outside_interval,
2022-11-05,small-dog-apparel,1312.2038289273996,1293.0,1589.7761254278016,outside_interval,
2022-11-06,dog-blue-harness,1624.6503322724518,1526.0,1918.3879360237693,outside_interval,
2022-11-07,dog-safety-vest,1629.9049206344282,1939.0,1926.0620945733483,outside_interval,
2022-11-08,small-dog-apparel,1366.6982350354967,1670.0,1640.397099119955,outside_interval,
2022-11-09,dog-safety-vest,1709.0464810372575,2017.0,1987.452376177758,outside_interval,
2022-11-09,small-dog-apparel,1472.4822844061357,1794.0,1745.895117195919,outside_interval,
2022-11-10,small-dog-apparel,1453.2276826647098,1352.0,1726.9113284857706,outside_interval,
2022-11-12,dog-blue-harness,1623.5547398650588,1536.0,1928.008127829592,outside_interval,
2022-11-12,large-dog-apparel,1126.3457893658465,1482.0,1421.7931185409186,outside_interval,
2022-11-13,dog-blue-harness,1658.639244985888,1655.0,1950.6147835231047,outside_interval,
2022-11-13,dog-safety-vest,1564.530106808995,1870.0,1867.141517335958,outside_interval,
2022-11-14,dog-blue-harness,1720.4523075770153,1583.0,2036.4875038740272,outside_interval,
2022-11-15,dog-blue-harness,1764.826782384871,1730.0,2052.888384344593,outside_interval,
2022-11-16,large-dog-apparel,1228.0030560808605,1587.0,1518.58910012683,outside_interval,
2022-11-16,small-dog-apparel,1469.5883440941222,1789.0,1753.507394782428,outside_interval,
2022-11-18,dog-blue-harness,1658.549727370791,1579.0,1955.8209569767423,outside_interval,
2022-11-18,dog-safety-vest,1590.401031410346,1948.0,1882.846584354768,outside_interval,
2022-11-20,small-dog-apparel,1281.969921189433,1663.0,1557.0035843903554,outside_interval,
2022-11-21,dog-safety-vest,1639.4441310291545,1964.0,1936.6680265183977,outside_interval,
2022-11-21,small-dog-apparel,1301.8769544389168,1710.0,1596.4923578377002,outside_interval,
2022-11-23,dog-safety-vest,1698.0057923889638,2111.0,1997.176530397259,outside_interval,
2022-11-24,large-dog-apparel,1197.470151385225,1177.0,1496.247187090256,outside_interval,
2022-11-25,dog-safety-vest,1571.0255724236315,1914.0,1883.1139400806069,outside_interval,
2022-11-25,small-dog-apparel,1384.9386846337943,1676.0,1667.46855531777,outside_interval,
2022-11-27,dog-blue-harness,1662.3424911838456,1568.0,1949.8954876674568,outside_interval,
2022-11-27,dog-safety-vest,1559.0165215923616,1949.0,1849.288142976741,outside_interval,
2022-11-28,dog-blue-harness,1735.387812559121,1690.0,2039.7951435606813,outside_interval,
2022-11-28,dog-safety-vest,1623.669482788454,1563.0,1913.880115005932,outside_interval,
2022-11-30,dog-blue-harness,1762.4275882501215,1678.0,2061.660693941169,outside_interval,
2022-11-30,small-dog-apparel,1442.5206733597051,1950.0,1720.239340275362,outside_interval,
2022-12-01,dog-safety-vest,1620.5721830195344,2068.0,1916.3577428848805,outside_interval,
2022-12-01,large-dog-apparel,1216.6030761906652,1638.0,1502.5002036583803,outside_interval,
2022-12-01,small-dog-apparel,1419.437747553606,1909.0,1706.1889928351757,outside_interval,
2022-12-02,dog-blue-harness,1638.601274680308,1978.0,1937.6757721579177,outside_interval,
2022-12-02,dog-safety-vest,1570.3263744339538,2165.0,1868.307581224141,outside_interval,
2022-12-03,dog-safety-vest,1535.544563436723,1924.0,1824.749670502284,outside_interval,
2022-12-03,large-dog-apparel,1151.065975079237,1506.0,1432.4668048185845,outside_interval,
2022-12-04,dog-safety-vest,1551.540294478404,1892.0,1861.2789285145705,outside_interval,
2022-12-04,small-dog-apparel,1271.2579323356415,1687.0,1549.8332613015264,outside_interval,
2022-12-05,dog-safety-vest,1618.2394999299154,2031.0,1916.5305782851776,outside_interval,
2022-12-05,large-dog-apparel,1187.9526642935816,1174.0,1469.0087671651777,outside_interval,
2022-12-05,small-dog-apparel,1305.519024556221,1706.0,1585.167719886828,outside_interval,
2022-12-06,dog-safety-vest,1691.8764437358132,2062.0,1991.9652672488417,outside_interval,
2022-12-06,small-dog-apparel,1358.925088152139,1774.0,1627.2803714751008,outside_interval,
2022-12-07,dog-blue-harness,1741.734407279435,2114.0,2059.891611796919,outside_interval,
2022-12-07,large-dog-apparel,1251.0078994240328,1695.0,1536.1417658601265,outside_interval,
2022-12-07,small-dog-apparel,1442.333281507916,1788.0,1737.2985225848383,outside_interval,
2022-12-08,dog-safety-vest,1643.4371265625489,2082.0,1926.2419364535845,outside_interval,
2022-12-08,small-dog-apparel,1434.5241884476504,1862.0,1701.7129773761965,outside_interval,
2022-12-09,dog-blue-harness,1640.4401064702206,2012.0,1937.3503013218449,outside_interval,
2022-12-09,dog-safety-vest,1587.8952100046424,2070.0,1862.23597808238,outside_interval,
2022-12-09,small-dog-apparel,1386.3504106755895,1942.0,1665.445121236032,outside_interval,
2022-12-10,large-dog-apparel,1160.1204008800923,1116.0,1444.5004805839674,outside_interval,
2022-12-11,dog-blue-harness,1652.8250496754952,2017.0,1951.4225237500343,outside_interval,
2022-12-11,dog-safety-vest,1571.3704007600832,2038.0,1867.7996459775463,outside_interval,
2022-12-11,small-dog-apparel,1290.1793160095976,1640.0,1579.7789386143445,outside_interval,
2022-12-12,large-dog-apparel,1207.0646143167803,1569.0,1508.3871661527,outside_interval,
2022-12-12,small-dog-apparel,1330.4469016743583,1688.0,1610.116201483055,outside_interval,
2022-12-13,dog-safety-vest,1721.330186033912,2186.0,2018.4210942554805,outside_interval,
2022-12-13,small-dog-apparel,1377.8806735652795,1701.0,1656.1072566475664,outside_interval,
2022-12-14,dog-safety-vest,1721.81944788246,2150.0,2020.4261242428904,outside_interval,
2022-12-14,small-dog-apparel,1471.5945948472067,1893.0,1745.09052058545,outside_interval,
2022-12-15,dog-blue-harness,1736.9223323998872,2358.0,2032.8635658804387,outside_interval,
2022-12-15,dog-safety-vest,1665.5886504134455,2382.0,1968.088519425307,outside_interval,
2022-12-16,dog-blue-harness,1662.5410383529572,2063.0,1975.5985020578885,outside_interval,
2022-12-16,dog-safety-vest,1620.202485017202,2158.0,1928.422749075584,outside_interval,
2022-12-17,dog-safety-vest,1582.4087176725889,2181.0,1887.146852448512,outside_interval,
2022-12-17,small-dog-apparel,1351.4457832849985,1668.0,1639.952873519409,outside_interval,
2022-12-18,dog-blue-harness,1686.5378963183025,1636.0,1976.6228583750355,outside_interval,
2022-12-18,dog-safety-vest,1615.9351688181782,2046.0,1910.7671451080323,outside_interval,
2022-12-19,large-dog-apparel,1240.5563801161345,1578.0,1510.5092510475415,outside_interval,
2022-12-19,small-dog-apparel,1364.0886972187477,1707.0,1651.8056917590525,outside_interval,
2022-12-20,large-dog-apparel,1268.3770943288105,1641.0,1532.8736299552686,outside_interval,
2022-12-20,small-dog-apparel,1403.7439842561162,1701.0,1682.3333956051292,outside_interval,
2022-12-21,dog-blue-harness,1806.292614998409,2271.0,2096.317946520453,outside_interval,
2022-12-21,dog-safety-vest,1738.9059882800827,2380.0,2042.1090475107253,outside_interval,
2022-12-21,small-dog-apparel,1505.8054816087988,2166.0,1782.2123384846225,outside_interval,
2022-12-22,dog-blue-harness,1757.0882181267962,2143.0,2071.679616347032,outside_interval,
2022-12-22,dog-safety-vest,1692.1203005694838,2241.0,1998.3223771066607,outside_interval,
2022-12-22,large-dog-apparel,1253.3709142396765,1828.0,1538.0177735271493,outside_interval,
2022-12-22,small-dog-apparel,1476.2514868031,1932.0,1761.4884473351765,outside_interval,
2022-12-23,dog-blue-harness,1703.146811263104,2084.0,1998.045015435182,outside_interval,
2022-12-23,dog-safety-vest,1659.6738227900505,2137.0,1944.8116964321184,outside_interval,
2022-12-23,large-dog-apparel,1222.680645287116,1526.0,1506.9374166896523,outside_interval,
2022-12-24,dog-blue-harness,1685.997170516522,2041.0,1987.4165295982968,outside_interval,
2022-12-24,dog-safety-vest,1615.5516957691775,1939.0,1920.175430920412,outside_interval,
2022-12-24,large-dog-apparel,1183.9634158490444,1572.0,1477.5333612353734,outside_interval,
2022-12-25,dog-safety-vest,1637.6168629078063,2008.0,1936.509582060382,outside_interval,
2022-12-25,large-dog-apparel,1185.9137695885702,1695.0,1474.329868484976,outside_interval,
2022-12-25,small-dog-apparel,1357.6572306147586,1763.0,1628.1436992754857,outside_interval,
2022-12-26,dog-safety-vest,1682.460128847258,2317.0,1994.5856937634403,outside_interval,
2022-12-26,large-dog-apparel,1237.7163782263722,1653.0,1519.3037520920627,outside_interval,
2022-12-26,small-dog-apparel,1377.2262584845405,1859.0,1657.704627594284,outside_interval,
2022-12-27,dog-blue-harness,1801.331407465627,2437.0,2094.975057088436,outside_interval,
2022-12-27,dog-safety-vest,1760.646537352404,2198.0,2053.3036027664693,outside_interval,
2022-12-27,large-dog-apparel,1263.1571609601422,1651.0,1560.3750585552948,outside_interval,
2022-12-27,small-dog-apparel,1409.5902575168627,2095.0,1697.9786219877174,outside_interval,
2022-12-28,dog-safety-vest,1745.9107922974083,2276.0,2044.2387329681355,outside_interval,
2022-12-28,large-dog-apparel,1276.188980136768,1647.0,1564.5107651989838,outside_interval,
2022-12-28,small-dog-apparel,1506.983368771331,1994.0,1794.7539920361648,outside_interval,
2022-12-29,dog-blue-harness,1767.668075801183,2137.0,2064.1856216470687,outside_interval,
2022-12-29,dog-safety-vest,1691.199026719334,2104.0,1990.51386023095,outside_interval,
2022-12-29,large-dog-apparel,1251.2883648898985,1806.0,1531.2819046343282,outside_interval,
2022-12-29,small-dog-apparel,1464.0851971769996,1930.0,1751.772206067324,outside_interval,
2022-12-30,dog-blue-harness,1684.5863855692403,2046.0,1995.645454134064,outside_interval,
2022-12-30,dog-safety-vest,1631.0109364067343,2339.0,1937.845691906676,outside_interval,
2022-12-30,small-dog-apparel,1436.7199189361838,1837.0,1719.9868600362977,outside_interval,
2022-12-31,dog-blue-harness,1677.2808526329886,2214.0,1966.4888126978703,outside_interval,
2022-12-31,large-dog-apparel,1183.4170171562405,1766.0,1470.654787017526,outside_interval,
