Date,SKU,decomposition,real/pred,prediction_type,Demand
2022-10-04,large-dog-apparel,pred,pred,predicted_value,1358.628433393873
2022-10-04,dog-safety-vest,pred,pred,upper_bound,2038.4239294660056
2022-10-04,dog-safety-vest,pred,pred,predicted_value,1878.4646975733624
2022-10-04,dog-safety-vest,pred,pred,lower_bound,1727.4320397895565
2022-10-04,dog-blue-harness,pred,pred,upper_bound,2049.0810858879463
2022-10-04,dog-blue-harness,pred,pred,predicted_value,1908.8866393882035
2022-10-04,dog-blue-harness,pred,pred,lower_bound,1753.3052758021345
2022-10-05,large-dog-apparel,pred,pred,upper_bound,1522.991500466219
2022-10-05,large-dog-apparel,pred,pred,predicted_value,1381.5239647583671
2022-10-05,small-dog-apparel,pred,pred,predicted_value,1624.105849613403
2022-10-05,small-dog-apparel,pred,pred,upper_bound,1763.2618935479272
2022-10-05,small-dog-apparel,pred,pred,lower_bound,1483.77019525958
2022-10-05,large-dog-apparel,pred,pred,lower_bound,1233.6999334127113
2022-10-05,dog-blue-harness,pred,pred,lower_bound,1783.4856074781956
2022-10-05,dog-blue-harness,pred,pred,predicted_value,1931.5472538749048
2022-10-05,dog-blue-harness,pred,pred,upper_bound,2088.649355978531
2022-10-05,dog-safety-vest,pred,pred,lower_bound,1731.5027591586952
2022-10-05,dog-safety-vest,pred,pred,predicted_value,1876.321556897561
2022-10-05,dog-safety-vest,pred,pred,upper_bound,2019.5634810200352
2022-10-06,large-dog-apparel,pred,pred,predicted_value,1354.2327908933098
2022-10-06,small-dog-apparel,pred,pred,upper_bound,1735.5385206012045
2022-10-06,small-dog-apparel,pred,pred,predicted_value,1605.1580718922307
2022-10-06,small-dog-apparel,pred,pred,lower_bound,1463.0739900952042
2022-10-06,large-dog-apparel,pred,pred,upper_bound,1497.7903458650333
2022-10-06,large-dog-apparel,pred,pred,lower_bound,1211.994410975788
2022-10-06,dog-safety-vest,pred,pred,upper_bound,1959.0855536476795
2022-10-06,dog-safety-vest,pred,pred,predicted_value,1821.0816034137133
2022-10-06,dog-safety-vest,pred,pred,lower_bound,1669.3117232051216
2022-10-06,dog-blue-harness,pred,pred,upper_bound,2048.199323537623
2022-10-06,dog-blue-harness,pred,pred,predicted_value,1894.2399739321345
2022-10-06,dog-blue-harness,pred,pred,lower_bound,1744.5337098508094
2022-10-07,large-dog-apparel,pred,pred,upper_bound,1463.550327179987
2022-10-07,small-dog-apparel,pred,pred,predicted_value,1560.7053202377524
2022-10-07,small-dog-apparel,pred,pred,upper_bound,1700.409400559729
2022-10-07,large-dog-apparel,pred,pred,predicted_value,1319.3934156364548
2022-10-07,small-dog-apparel,pred,pred,lower_bound,1414.5038803676423
2022-10-07,large-dog-apparel,pred,pred,lower_bound,1174.658184648475
2022-10-07,dog-safety-vest,pred,pred,upper_bound,1911.937236450861
2022-10-07,dog-safety-vest,pred,pred,predicted_value,1749.283188603015
2022-10-07,dog-safety-vest,pred,pred,lower_bound,1604.982935119396
2022-10-07,dog-blue-harness,pred,pred,upper_bound,1980.2771179904544
2022-10-07,dog-blue-harness,pred,pred,predicted_value,1812.210732418819
2022-10-07,dog-blue-harness,pred,pred,lower_bound,1668.9439883175737
2022-10-08,large-dog-apparel,pred,pred,predicted_value,1273.3219563939774
2022-10-08,large-dog-apparel,pred,pred,upper_bound,1414.8153911256686
2022-10-08,small-dog-apparel,pred,pred,upper_bound,1609.8933784578394
2022-10-08,small-dog-apparel,pred,pred,lower_bound,1341.5718387755928
2022-10-08,small-dog-apparel,pred,pred,predicted_value,1478.699768536438
2022-10-08,large-dog-apparel,pred,pred,lower_bound,1126.0950847408635
2022-10-08,dog-safety-vest,pred,pred,lower_bound,1541.3269916034958
2022-10-08,dog-safety-vest,pred,pred,upper_bound,1841.45656228252
2022-10-08,dog-safety-vest,pred,pred,predicted_value,1699.4124623436371
2022-10-08,dog-blue-harness,pred,pred,upper_bound,1952.819252426582
2022-10-08,dog-blue-harness,pred,pred,predicted_value,1793.0413141962
2022-10-08,dog-blue-harness,pred,pred,lower_bound,1645.138745052461
2022-10-09,large-dog-apparel,pred,pred,upper_bound,1409.3599653564963
2022-10-09,large-dog-apparel,pred,pred,predicted_value,1273.4665653785037
2022-10-09,small-dog-apparel,pred,pred,predicted_value,1438.6947780617738
2022-10-09,small-dog-apparel,pred,pred,upper_bound,1586.9249430316297
2022-10-09,small-dog-apparel,pred,pred,lower_bound,1293.9455290448982
2022-10-09,large-dog-apparel,pred,pred,lower_bound,1132.6402902752916
2022-10-09,dog-blue-harness,pred,pred,predicted_value,1820.2861116274173
2022-10-09,dog-blue-harness,pred,pred,upper_bound,1981.9817341101173
2022-10-09,dog-blue-harness,pred,pred,lower_bound,1676.1744202935463
2022-10-09,dog-safety-vest,pred,pred,lower_bound,1576.2747877340878
2022-10-09,dog-safety-vest,pred,pred,predicted_value,1716.3580025386836
2022-10-09,dog-safety-vest,pred,pred,upper_bound,1862.4804554883872
2022-10-10,large-dog-apparel,pred,pred,predicted_value,1338.6637130073404
2022-10-10,small-dog-apparel,pred,pred,upper_bound,1599.6775029246587
2022-10-10,small-dog-apparel,pred,pred,predicted_value,1462.4800117843056
2022-10-10,small-dog-apparel,pred,pred,lower_bound,1319.2921102303624
2022-10-10,large-dog-apparel,pred,pred,upper_bound,1484.473609393665
2022-10-10,large-dog-apparel,pred,pred,lower_bound,1192.7096371998505
2022-10-10,dog-blue-harness,pred,pred,predicted_value,1905.756858201488
2022-10-10,dog-safety-vest,pred,pred,upper_bound,1929.63065212405
2022-10-10,dog-safety-vest,pred,pred,predicted_value,1789.7312641234744
2022-10-10,dog-safety-vest,pred,pred,lower_bound,1644.7952613489506
2022-10-10,dog-blue-harness,pred,pred,upper_bound,2051.6835942658445
2022-10-10,dog-blue-harness,pred,pred,lower_bound,1740.2838002774051
2022-10-11,large-dog-apparel,pred,pred,upper_bound,1519.1815970956145
2022-10-11,small-dog-apparel,pred,pred,lower_bound,1377.8433529006684
2022-10-11,small-dog-apparel,pred,pred,upper_bound,1652.8962174679568
2022-10-11,large-dog-apparel,pred,pred,predicted_value,1377.0759930844065
2022-10-11,small-dog-apparel,pred,pred,predicted_value,1521.716968924433
2022-10-11,large-dog-apparel,pred,pred,lower_bound,1231.8059494381826
2022-10-11,dog-blue-harness,pred,pred,predicted_value,1937.7266696954591
2022-10-11,dog-blue-harness,pred,pred,upper_bound,2080.119781515565
2022-10-11,dog-blue-harness,pred,pred,lower_bound,1794.2926255154036
2022-10-11,dog-safety-vest,pred,pred,lower_bound,1717.5218877375178
2022-10-11,dog-safety-vest,pred,pred,predicted_value,1866.7011877024872
2022-10-11,dog-safety-vest,pred,pred,upper_bound,2017.286907155843
2022-10-12,large-dog-apparel,pred,pred,upper_bound,1547.4935327017618
2022-10-12,small-dog-apparel,pred,pred,upper_bound,1761.009558515833
2022-10-12,small-dog-apparel,pred,pred,predicted_value,1623.253740698457
2022-10-12,small-dog-apparel,pred,pred,lower_bound,1489.4691756089203
2022-10-12,large-dog-apparel,pred,pred,predicted_value,1399.446063254559
2022-10-12,large-dog-apparel,pred,pred,lower_bound,1243.7202985174154
2022-10-12,dog-blue-harness,pred,pred,lower_bound,1799.8779489908557
2022-10-12,dog-blue-harness,pred,pred,predicted_value,1951.355908318019
2022-10-12,dog-blue-harness,pred,pred,upper_bound,2103.864889658134
2022-10-12,dog-safety-vest,pred,pred,predicted_value,1852.996205525034
2022-10-12,dog-safety-vest,pred,pred,upper_bound,2002.176168172407
2022-10-12,dog-safety-vest,pred,pred,lower_bound,1706.2956823245838
2022-10-13,large-dog-apparel,pred,pred,predicted_value,1370.7789034862278
2022-10-13,small-dog-apparel,pred,pred,upper_bound,1739.0692835227549
2022-10-13,small-dog-apparel,pred,pred,predicted_value,1598.42996342975
2022-10-13,small-dog-apparel,pred,pred,lower_bound,1459.3067296050262
2022-10-13,large-dog-apparel,pred,pred,upper_bound,1505.97114220229
2022-10-13,dog-safety-vest,pred,pred,predicted_value,1791.2244932488331
2022-10-13,dog-safety-vest,pred,pred,upper_bound,1944.603590407872
2022-10-13,dog-safety-vest,pred,pred,lower_bound,1642.4630099533304
2022-10-13,dog-blue-harness,pred,pred,upper_bound,2060.6670367173942
2022-10-13,dog-blue-harness,pred,pred,predicted_value,1905.047048618067
2022-10-13,dog-blue-harness,pred,pred,lower_bound,1760.1185005320144
2022-10-13,large-dog-apparel,pred,pred,lower_bound,1220.9524754391268
2022-10-14,large-dog-apparel,pred,pred,upper_bound,1476.9488167831696
2022-10-14,small-dog-apparel,pred,pred,lower_bound,1410.9772451589442
2022-10-14,large-dog-apparel,pred,pred,predicted_value,1335.796720300979
2022-10-14,small-dog-apparel,pred,pred,upper_bound,1690.7479264060396
2022-10-14,small-dog-apparel,pred,pred,predicted_value,1551.8615886368937
2022-10-14,large-dog-apparel,pred,pred,lower_bound,1206.283509460526
2022-10-14,dog-blue-harness,pred,pred,lower_bound,1671.541838871883
2022-10-14,dog-blue-harness,pred,pred,predicted_value,1820.5890324489712
2022-10-14,dog-blue-harness,pred,pred,upper_bound,1972.457363841255
2022-10-14,dog-safety-vest,pred,pred,lower_bound,1574.8705612427875
2022-10-14,dog-safety-vest,pred,pred,predicted_value,1720.7733982928205
2022-10-14,dog-safety-vest,pred,pred,upper_bound,1856.144025173872
2022-10-15,large-dog-apparel,pred,pred,upper_bound,1424.8284367308745
2022-10-15,small-dog-apparel,pred,pred,upper_bound,1615.4111731812625
2022-10-15,small-dog-apparel,pred,pred,predicted_value,1465.7237552953377
2022-10-15,small-dog-apparel,pred,pred,lower_bound,1327.8466562944816
2022-10-15,large-dog-apparel,pred,pred,predicted_value,1290.4883867326134
2022-10-15,large-dog-apparel,pred,pred,lower_bound,1147.7427356378787
2022-10-15,dog-blue-harness,pred,pred,lower_bound,1658.6109627964745
2022-10-15,dog-safety-vest,pred,pred,upper_bound,1828.984463258331
2022-10-15,dog-safety-vest,pred,pred,predicted_value,1678.079380928545
2022-10-15,dog-safety-vest,pred,pred,lower_bound,1522.339646953368
2022-10-15,dog-blue-harness,pred,pred,upper_bound,1949.4845012243657
2022-10-15,dog-blue-harness,pred,pred,predicted_value,1799.8970987039868
2022-10-16,large-dog-apparel,pred,pred,upper_bound,1421.8667774404614
2022-10-16,small-dog-apparel,pred,pred,lower_bound,1284.511719711517
2022-10-16,large-dog-apparel,pred,pred,predicted_value,1287.9661689397324
2022-10-16,small-dog-apparel,pred,pred,upper_bound,1568.8815866081716
2022-10-16,small-dog-apparel,pred,pred,predicted_value,1426.5242675800584
2022-10-16,large-dog-apparel,pred,pred,lower_bound,1143.5217343505878
2022-10-16,dog-blue-harness,pred,pred,lower_bound,1665.5166721577002
2022-10-16,dog-safety-vest,pred,pred,upper_bound,1842.996127775952
2022-10-16,dog-safety-vest,pred,pred,predicted_value,1695.7211656150928
2022-10-16,dog-safety-vest,pred,pred,lower_bound,1547.3171181805178
2022-10-16,dog-blue-harness,pred,pred,upper_bound,1974.7019229009
2022-10-16,dog-blue-harness,pred,pred,predicted_value,1822.9992139527888
2022-10-17,large-dog-apparel,pred,pred,upper_bound,1493.6425637398577
2022-10-17,small-dog-apparel,pred,pred,lower_bound,1310.9736584448488
2022-10-17,small-dog-apparel,pred,pred,upper_bound,1589.344975586345
2022-10-17,large-dog-apparel,pred,pred,predicted_value,1351.10089157828
2022-10-17,small-dog-apparel,pred,pred,predicted_value,1451.7588347689912
2022-10-17,large-dog-apparel,pred,pred,lower_bound,1197.792715516767
2022-10-17,dog-blue-harness,pred,pred,lower_bound,1750.2851492687191
2022-10-17,dog-blue-harness,pred,pred,predicted_value,1904.227024220572
2022-10-17,dog-blue-harness,pred,pred,upper_bound,2047.1012317062712
2022-10-17,dog-safety-vest,pred,pred,lower_bound,1617.8374015382733
2022-10-17,dog-safety-vest,pred,pred,predicted_value,1765.081923648591
2022-10-17,dog-safety-vest,pred,pred,upper_bound,1908.4885063660424
2022-10-18,small-dog-apparel,pred,pred,upper_bound,1652.9262591126503
2022-10-18,small-dog-apparel,pred,pred,predicted_value,1506.831492652732
2022-10-18,small-dog-apparel,pred,pred,lower_bound,1371.3773892949189
2022-10-18,large-dog-apparel,pred,pred,upper_bound,1525.0090020305788
2022-10-18,large-dog-apparel,pred,pred,predicted_value,1387.393311991172
2022-10-18,large-dog-apparel,pred,pred,lower_bound,1242.9476789924
2022-10-18,dog-blue-harness,pred,pred,lower_bound,1784.1731171355414
2022-10-18,dog-blue-harness,pred,pred,predicted_value,1930.6387525138407
2022-10-18,dog-blue-harness,pred,pred,upper_bound,2076.449441249089
2022-10-18,dog-safety-vest,pred,pred,lower_bound,1692.15651103787
2022-10-18,dog-safety-vest,pred,pred,predicted_value,1842.3427475136325
2022-10-18,dog-safety-vest,pred,pred,upper_bound,1977.0426053025265
2022-10-19,large-dog-apparel,pred,pred,lower_bound,1263.7010798421063
2022-10-19,small-dog-apparel,pred,pred,upper_bound,1750.6505726490298
2022-10-19,small-dog-apparel,pred,pred,predicted_value,1607.778658102285
2022-10-19,small-dog-apparel,pred,pred,lower_bound,1470.517544945155
2022-10-19,large-dog-apparel,pred,pred,upper_bound,1549.1472404539356
2022-10-19,large-dog-apparel,pred,pred,predicted_value,1407.923373601516
2022-10-19,dog-safety-vest,pred,pred,upper_bound,1969.251686188272
2022-10-19,dog-blue-harness,pred,pred,lower_bound,1793.5655397995542
2022-10-19,dog-blue-harness,pred,pred,predicted_value,1937.536897590137
2022-10-19,dog-blue-harness,pred,pred,upper_bound,2090.9257182001043
2022-10-19,dog-safety-vest,pred,pred,lower_bound,1680.4359394248174
2022-10-19,dog-safety-vest,pred,pred,predicted_value,1828.4216963655567
2022-10-20,small-dog-apparel,pred,pred,upper_bound,1719.5495582391866
2022-10-20,small-dog-apparel,pred,pred,predicted_value,1582.063446461652
2022-10-20,small-dog-apparel,pred,pred,lower_bound,1450.3089589822746
2022-10-20,large-dog-apparel,pred,pred,upper_bound,1520.4186978588198
2022-10-20,large-dog-apparel,pred,pred,predicted_value,1378.7366648849666
2022-10-20,large-dog-apparel,pred,pred,lower_bound,1236.0709219188584
2022-10-20,dog-blue-harness,pred,pred,lower_bound,1741.262763406611
2022-10-20,dog-blue-harness,pred,pred,predicted_value,1887.3336319608816
2022-10-20,dog-blue-harness,pred,pred,upper_bound,2037.4181249729188
2022-10-20,dog-safety-vest,pred,pred,lower_bound,1616.318595735892
2022-10-20,dog-safety-vest,pred,pred,predicted_value,1769.5576727084826
2022-10-20,dog-safety-vest,pred,pred,upper_bound,1924.758384997339
2022-10-21,large-dog-apparel,pred,pred,predicted_value,1342.6070485818736
2022-10-21,small-dog-apparel,pred,pred,upper_bound,1681.8277346539476
2022-10-21,small-dog-apparel,pred,pred,predicted_value,1535.4471939175394
2022-10-21,small-dog-apparel,pred,pred,lower_bound,1397.7398102276516
2022-10-21,large-dog-apparel,pred,pred,upper_bound,1485.3321896681036
2022-10-21,large-dog-apparel,pred,pred,lower_bound,1193.8595704552188
2022-10-21,dog-blue-harness,pred,pred,lower_bound,1644.1402937083965
2022-10-21,dog-blue-harness,pred,pred,predicted_value,1799.8752990399958
2022-10-21,dog-blue-harness,pred,pred,upper_bound,1949.116327500931
2022-10-21,dog-safety-vest,pred,pred,lower_bound,1565.2368503844405
2022-10-21,dog-safety-vest,pred,pred,predicted_value,1703.944225930961
2022-10-21,dog-safety-vest,pred,pred,upper_bound,1857.712200870123
2022-10-22,large-dog-apparel,pred,pred,lower_bound,1157.131726313087
2022-10-22,small-dog-apparel,pred,pred,upper_bound,1596.8389513088075
2022-10-22,small-dog-apparel,pred,pred,predicted_value,1451.165654917124
2022-10-22,small-dog-apparel,pred,pred,lower_bound,1321.1795930487588
2022-10-22,large-dog-apparel,pred,pred,upper_bound,1432.0213629669254
2022-10-22,large-dog-apparel,pred,pred,predicted_value,1297.5241410222734
2022-10-22,dog-safety-vest,pred,pred,upper_bound,1821.541344112292
2022-10-22,dog-safety-vest,pred,pred,predicted_value,1662.837725763302
2022-10-22,dog-safety-vest,pred,pred,lower_bound,1513.2165745994048
2022-10-22,dog-blue-harness,pred,pred,upper_bound,1923.346427886738
2022-10-22,dog-blue-harness,pred,pred,predicted_value,1774.4901455570127
2022-10-22,dog-blue-harness,pred,pred,lower_bound,1623.562079922449
2022-10-23,large-dog-apparel,pred,pred,upper_bound,1431.0314472115788
2022-10-23,small-dog-apparel,pred,pred,lower_bound,1279.0892233717798
2022-10-23,small-dog-apparel,pred,pred,upper_bound,1552.6835227687009
2022-10-23,large-dog-apparel,pred,pred,predicted_value,1293.8715057052232
2022-10-23,small-dog-apparel,pred,pred,predicted_value,1410.201175179112
2022-10-23,large-dog-apparel,pred,pred,lower_bound,1163.753641932028
2022-10-23,dog-blue-harness,pred,pred,predicted_value,1792.050279835512
2022-10-23,dog-blue-harness,pred,pred,upper_bound,1937.971140224816
2022-10-23,dog-blue-harness,pred,pred,lower_bound,1647.6497338589825
2022-10-23,dog-safety-vest,pred,pred,lower_bound,1536.5875546976902
2022-10-23,dog-safety-vest,pred,pred,predicted_value,1684.5489674165046
2022-10-23,dog-safety-vest,pred,pred,upper_bound,1830.0426795556875
2022-10-24,large-dog-apparel,pred,pred,upper_bound,1500.9864098341875
2022-10-24,small-dog-apparel,pred,pred,upper_bound,1577.4804093865469
2022-10-24,small-dog-apparel,pred,pred,predicted_value,1435.5432591543606
2022-10-24,small-dog-apparel,pred,pred,lower_bound,1296.1088464405875
2022-10-24,large-dog-apparel,pred,pred,predicted_value,1353.4673043714706
2022-10-24,large-dog-apparel,pred,pred,lower_bound,1218.2650375693322
2022-10-24,dog-blue-harness,pred,pred,lower_bound,1723.5423357513544
2022-10-24,dog-safety-vest,pred,pred,upper_bound,1921.907492867217
2022-10-24,dog-safety-vest,pred,pred,predicted_value,1759.6217231590213
2022-10-24,dog-safety-vest,pred,pred,lower_bound,1620.1089734656755
2022-10-24,dog-blue-harness,pred,pred,upper_bound,2018.8414162514289
2022-10-24,dog-blue-harness,pred,pred,predicted_value,1870.0173084826204
2022-10-25,large-dog-apparel,pred,pred,upper_bound,1526.6878867074154
2022-10-25,small-dog-apparel,pred,pred,lower_bound,1352.7386891656256
2022-10-25,large-dog-apparel,pred,pred,predicted_value,1387.1176603606964
2022-10-25,small-dog-apparel,pred,pred,upper_bound,1630.9290430197882
2022-10-25,small-dog-apparel,pred,pred,predicted_value,1490.8088075943697
2022-10-25,large-dog-apparel,pred,pred,lower_bound,1243.005776633389
2022-10-25,dog-blue-harness,pred,pred,lower_bound,1740.7774787685794
2022-10-25,dog-safety-vest,pred,pred,upper_bound,1983.0844661619485
2022-10-25,dog-safety-vest,pred,pred,predicted_value,1838.882504897132
2022-10-25,dog-safety-vest,pred,pred,lower_bound,1680.017655189511
2022-10-25,dog-blue-harness,pred,pred,upper_bound,2048.0021754747254
2022-10-25,dog-blue-harness,pred,pred,predicted_value,1894.1184258176008
2022-10-26,large-dog-apparel,pred,pred,upper_bound,1547.0816254802253
2022-10-26,small-dog-apparel,pred,pred,lower_bound,1443.3192673877734
2022-10-26,small-dog-apparel,pred,pred,upper_bound,1729.9638944153658
2022-10-26,large-dog-apparel,pred,pred,predicted_value,1406.1631535366191
2022-10-26,small-dog-apparel,pred,pred,predicted_value,1589.61570189615
2022-10-26,large-dog-apparel,pred,pred,lower_bound,1266.2321954184722
2022-10-26,dog-blue-harness,pred,pred,predicted_value,1901.3479959120743
2022-10-26,dog-blue-harness,pred,pred,upper_bound,2061.661299217946
2022-10-26,dog-blue-harness,pred,pred,lower_bound,1753.405501320752
2022-10-26,dog-safety-vest,pred,pred,lower_bound,1672.5818265270923
2022-10-26,dog-safety-vest,pred,pred,predicted_value,1827.9391118283747
2022-10-26,dog-safety-vest,pred,pred,upper_bound,1971.7525604861355
2022-10-27,large-dog-apparel,pred,pred,predicted_value,1376.0805027543993
2022-10-27,small-dog-apparel,pred,pred,upper_bound,1686.048170298089
2022-10-27,small-dog-apparel,pred,pred,predicted_value,1565.229036670719
2022-10-27,small-dog-apparel,pred,pred,lower_bound,1420.5464154590334
2022-10-27,large-dog-apparel,pred,pred,upper_bound,1516.7034059512812
2022-10-27,large-dog-apparel,pred,pred,lower_bound,1226.0405638091006
2022-10-27,dog-blue-harness,pred,pred,lower_bound,1697.393033525698
2022-10-27,dog-blue-harness,pred,pred,predicted_value,1853.751468887465
2022-10-27,dog-blue-harness,pred,pred,upper_bound,2008.3356380668483
2022-10-27,dog-safety-vest,pred,pred,lower_bound,1632.431452415104
2022-10-27,dog-safety-vest,pred,pred,predicted_value,1772.8914481052684
2022-10-27,dog-safety-vest,pred,pred,upper_bound,1908.031286344309
2022-10-28,large-dog-apparel,pred,pred,lower_bound,1208.8858037650268
2022-10-28,small-dog-apparel,pred,pred,upper_bound,1659.4055024949762
2022-10-28,small-dog-apparel,pred,pred,predicted_value,1522.2929415448498
2022-10-28,small-dog-apparel,pred,pred,lower_bound,1376.8622869602966
2022-10-28,large-dog-apparel,pred,pred,upper_bound,1481.8748928493396
2022-10-28,large-dog-apparel,pred,pred,predicted_value,1339.89644888721
2022-10-28,dog-safety-vest,pred,pred,upper_bound,1851.783894957264
2022-10-28,dog-safety-vest,pred,pred,predicted_value,1709.7309131779202
2022-10-28,dog-safety-vest,pred,pred,lower_bound,1556.4452334416474
2022-10-28,dog-blue-harness,pred,pred,upper_bound,1925.004620455143
2022-10-28,dog-blue-harness,pred,pred,predicted_value,1769.5319278365544
2022-10-28,dog-blue-harness,pred,pred,lower_bound,1611.3084278475872
2022-10-29,large-dog-apparel,pred,pred,upper_bound,1441.3657027787765
2022-10-29,large-dog-apparel,pred,pred,predicted_value,1294.7150667928497
2022-10-29,small-dog-apparel,pred,pred,predicted_value,1442.158046430988
2022-10-29,small-dog-apparel,pred,pred,upper_bound,1579.4009517510572
2022-10-29,small-dog-apparel,pred,pred,lower_bound,1293.095181287733
2022-10-29,large-dog-apparel,pred,pred,lower_bound,1153.619382290033
2022-10-29,dog-blue-harness,pred,pred,lower_bound,1590.7449374630746
2022-10-29,dog-blue-harness,pred,pred,predicted_value,1747.0416473832247
2022-10-29,dog-blue-harness,pred,pred,upper_bound,1900.341539117824
2022-10-29,dog-safety-vest,pred,pred,lower_bound,1515.429394888054
2022-10-29,dog-safety-vest,pred,pred,predicted_value,1669.9543061223535
2022-10-29,dog-safety-vest,pred,pred,upper_bound,1813.946458914434
2022-10-30,large-dog-apparel,pred,pred,predicted_value,1290.1976577182086
2022-10-30,small-dog-apparel,pred,pred,upper_bound,1546.92356874272
2022-10-30,small-dog-apparel,pred,pred,predicted_value,1406.125560766248
2022-10-30,small-dog-apparel,pred,pred,lower_bound,1269.5951835053606
2022-10-30,large-dog-apparel,pred,pred,upper_bound,1433.6977192278807
2022-10-30,large-dog-apparel,pred,pred,lower_bound,1142.5648227682211
2022-10-30,dog-blue-harness,pred,pred,lower_bound,1607.0534013179954
2022-10-30,dog-blue-harness,pred,pred,predicted_value,1767.3008989979958
2022-10-30,dog-blue-harness,pred,pred,upper_bound,1911.2566768616257
2022-10-30,dog-safety-vest,pred,pred,lower_bound,1545.283056523653
2022-10-30,dog-safety-vest,pred,pred,predicted_value,1690.7317965401387
2022-10-30,dog-safety-vest,pred,pred,upper_bound,1829.1873919982024
2022-10-31,large-dog-apparel,pred,pred,lower_bound,1215.4783249375787
2022-10-31,small-dog-apparel,pred,pred,upper_bound,1575.5043436497244
2022-10-31,small-dog-apparel,pred,pred,predicted_value,1433.983137188752
2022-10-31,small-dog-apparel,pred,pred,lower_bound,1302.487538108375
2022-10-31,large-dog-apparel,pred,pred,upper_bound,1501.6884697389355
2022-10-31,large-dog-apparel,pred,pred,predicted_value,1349.035820767537
2022-10-31,dog-safety-vest,pred,pred,upper_bound,1914.154776574362
2022-10-31,dog-safety-vest,pred,pred,predicted_value,1763.3827316799434
2022-10-31,dog-safety-vest,pred,pred,lower_bound,1609.5876015149822
2022-10-31,dog-blue-harness,pred,pred,upper_bound,1989.2839617791649
2022-10-31,dog-blue-harness,pred,pred,predicted_value,1846.869022188033
2022-10-31,dog-blue-harness,pred,pred,lower_bound,1685.2422875237198
2022-11-01,large-dog-apparel,pred,pred,upper_bound,1524.333368898616
2022-11-01,large-dog-apparel,pred,pred,predicted_value,1381.3199009269451
2022-11-01,small-dog-apparel,pred,pred,predicted_value,1490.2672909155808
2022-11-01,small-dog-apparel,pred,pred,upper_bound,1632.111234816262
2022-11-01,small-dog-apparel,pred,pred,lower_bound,1350.5545473910906
2022-11-01,large-dog-apparel,pred,pred,lower_bound,1239.024198254819
2022-11-01,dog-blue-harness,pred,pred,lower_bound,1715.3964571711424
2022-11-01,dog-blue-harness,pred,pred,predicted_value,1872.614817470283
2022-11-01,dog-blue-harness,pred,pred,upper_bound,2023.0575508981049
2022-11-01,dog-safety-vest,pred,pred,lower_bound,1694.922307855
2022-11-01,dog-safety-vest,pred,pred,predicted_value,1841.484987226015
2022-11-01,dog-safety-vest,pred,pred,upper_bound,1990.5509435819783
2022-11-02,small-dog-apparel,pred,pred,upper_bound,1725.5606441416194
2022-11-02,small-dog-apparel,pred,pred,predicted_value,1590.8604892961132
2022-11-02,small-dog-apparel,pred,pred,lower_bound,1456.5449639949345
2022-11-02,large-dog-apparel,pred,pred,predicted_value,1398.6528379977246
2022-11-02,large-dog-apparel,pred,pred,lower_bound,1259.0160421098062
2022-11-02,large-dog-apparel,pred,pred,upper_bound,1553.070785834253
2022-11-02,dog-blue-harness,pred,pred,lower_bound,1723.663962236823
2022-11-02,dog-blue-harness,pred,pred,predicted_value,1882.728785811608
