Date,Product,lower_bound_demand,real_demand,upper_bound_demand,exceptions,Confidence
2020-09-24,dog-blue-harness,,1774.0,,,
2020-09-24,dog-safety-vest,,1351.0,,,
2020-09-24,large-dog-apparel,,1288.0,,,
2020-09-24,small-dog-apparel,,1704.0,,,
2020-09-25,dog-blue-harness,,1495.0,,,
2020-09-25,dog-safety-vest,,1190.0,,,
2020-09-25,large-dog-apparel,,1582.0,,,
2020-09-25,small-dog-apparel,,1599.0,,,
2020-09-26,dog-blue-harness,,1629.0,,,
2020-09-26,dog-safety-vest,,1228.0,,,
2020-09-26,large-dog-apparel,,1295.0,,,
2020-09-26,small-dog-apparel,,1326.0,,,
2020-09-27,dog-blue-harness,,1280.0,,,
2020-09-27,dog-safety-vest,,1118.0,,,
2020-09-27,large-dog-apparel,,1268.0,,,
2020-09-27,small-dog-apparel,,1423.0,,,
2020-09-28,dog-blue-harness,,1835.0,,,
2020-09-28,dog-safety-vest,,1436.0,,,
2020-09-28,large-dog-apparel,,1574.0,,,
2020-09-28,small-dog-apparel,,1396.0,,,
2020-09-29,dog-blue-harness,,1449.0,,,
2020-09-29,dog-safety-vest,,1672.0,,,
2020-09-29,large-dog-apparel,,1672.0,,,
2020-09-29,small-dog-apparel,,1646.0,,,
2020-09-30,dog-blue-harness,,1702.0,,,
2020-09-30,dog-safety-vest,,1549.0,,,
2020-09-30,large-dog-apparel,,1648.0,,,
2020-09-30,small-dog-apparel,,1521.0,,,
2020-10-01,dog-blue-harness,,1945.0,,,
2020-10-01,dog-safety-vest,,1583.0,,,
2020-10-01,large-dog-apparel,,1505.0,,,
2020-10-01,small-dog-apparel,,1405.0,,,
2020-10-02,dog-blue-harness,,1576.0,,,
2020-10-02,dog-safety-vest,,1178.0,,,
2020-10-02,large-dog-apparel,,1387.0,,,
2020-10-02,small-dog-apparel,,1422.0,,,
2020-10-03,dog-blue-harness,,1740.0,,,
2020-10-03,dog-safety-vest,,1142.0,,,
2020-10-03,large-dog-apparel,,1255.0,,,
2020-10-03,small-dog-apparel,,1361.0,,,
2020-10-04,dog-blue-harness,,1618.0,,,
2020-10-04,dog-safety-vest,,1419.0,,,
2020-10-04,large-dog-apparel,,1427.0,,,
2020-10-04,small-dog-apparel,,1382.0,,,
2020-10-05,dog-blue-harness,,1678.0,,,
2020-10-05,dog-safety-vest,,1525.0,,,
2020-10-05,large-dog-apparel,,1493.0,,,
2020-10-05,small-dog-apparel,,1276.0,,,
2020-10-06,dog-blue-harness,,1467.0,,,
2020-10-06,dog-safety-vest,,1745.0,,,
2020-10-06,large-dog-apparel,,1621.0,,,
2020-10-06,small-dog-apparel,,1563.0,,,
2020-10-07,dog-blue-harness,,1830.0,,,
2020-10-07,dog-safety-vest,,1451.0,,,
2020-10-07,large-dog-apparel,,1532.0,,,
2020-10-07,small-dog-apparel,,1577.0,,,
2020-10-08,dog-blue-harness,,1519.0,,,
2020-10-08,dog-safety-vest,,1070.0,,,
2020-10-08,large-dog-apparel,,1361.0,,,
2020-10-08,small-dog-apparel,,1473.0,,,
2020-10-09,dog-blue-harness,,1803.0,,,
2020-10-09,dog-safety-vest,,1473.0,,,
2020-10-09,large-dog-apparel,,1342.0,,,
2020-10-09,small-dog-apparel,,1526.0,,,
2020-10-10,dog-blue-harness,,1457.0,,,
2020-10-10,dog-safety-vest,,1212.0,,,
2020-10-10,large-dog-apparel,,1204.0,,,
2020-10-10,small-dog-apparel,,1404.0,,,
2020-10-11,dog-blue-harness,,1480.0,,,
2020-10-11,dog-safety-vest,,1214.0,,,
2020-10-11,large-dog-apparel,,1365.0,,,
2020-10-11,small-dog-apparel,,1180.0,,,
2020-10-12,dog-blue-harness,,1777.0,,,
2020-10-12,dog-safety-vest,,1429.0,,,
2020-10-12,large-dog-apparel,,1443.0,,,
2020-10-12,small-dog-apparel,,1586.0,,,
2020-10-13,dog-blue-harness,,1781.0,,,
2020-10-13,dog-safety-vest,,1516.0,,,
2020-10-13,large-dog-apparel,,1372.0,,,
2020-10-13,small-dog-apparel,,1343.0,,,
2020-10-14,dog-blue-harness,,1932.0,,,
2020-10-14,dog-safety-vest,,1595.0,,,
2020-10-14,large-dog-apparel,,1582.0,,,
2020-10-14,small-dog-apparel,,1335.0,,,
2020-10-15,dog-blue-harness,,1601.0,,,
2020-10-15,dog-safety-vest,,1377.0,,,
2020-10-15,large-dog-apparel,,1425.0,,,
2020-10-15,small-dog-apparel,,1589.0,,,
2020-10-16,dog-blue-harness,,1689.0,,,
2020-10-16,dog-safety-vest,,1294.0,,,
2020-10-16,large-dog-apparel,,1523.0,,,
2020-10-16,small-dog-apparel,,1426.0,,,
2020-10-17,dog-blue-harness,,1389.0,,,
2020-10-17,dog-safety-vest,,1293.0,,,
2020-10-17,large-dog-apparel,,1220.0,,,
2020-10-17,small-dog-apparel,,1140.0,,,
2020-10-18,dog-blue-harness,,1641.0,,,
2020-10-18,dog-safety-vest,,1216.0,,,
2020-10-18,large-dog-apparel,,1480.0,,,
2020-10-18,small-dog-apparel,,1397.0,,,
2020-10-19,dog-blue-harness,,1665.0,,,
2020-10-19,dog-safety-vest,,1411.0,,,
2020-10-19,large-dog-apparel,,1546.0,,,
2020-10-19,small-dog-apparel,,1509.0,,,
2020-10-20,dog-blue-harness,,1404.0,,,
2020-10-20,dog-safety-vest,,1411.0,,,
2020-10-20,large-dog-apparel,,1184.0,,,
2020-10-20,small-dog-apparel,,1537.0,,,
2020-10-21,dog-blue-harness,,1733.0,,,
2020-10-21,dog-safety-vest,,1374.0,,,
2020-10-21,large-dog-apparel,,1361.0,,,
2020-10-21,small-dog-apparel,,1523.0,,,
2020-10-22,dog-blue-harness,,1760.0,,,
2020-10-22,dog-safety-vest,,1382.0,,,
2020-10-22,large-dog-apparel,,1401.0,,,
2020-10-22,small-dog-apparel,,1526.0,,,
2020-10-23,dog-blue-harness,,1758.0,,,
2020-10-23,dog-safety-vest,,1372.0,,,
2020-10-23,large-dog-apparel,,1259.0,,,
2020-10-23,small-dog-apparel,,1403.0,,,
2020-10-24,dog-blue-harness,,1670.0,,,
2020-10-24,dog-safety-vest,,1241.0,,,
2020-10-24,large-dog-apparel,,1448.0,,,
2020-10-24,small-dog-apparel,,1457.0,,,
2020-10-25,dog-blue-harness,,1484.0,,,
2020-10-25,dog-safety-vest,,1351.0,,,
2020-10-25,large-dog-apparel,,1207.0,,,
2020-10-25,small-dog-apparel,,1452.0,,,
2020-10-26,dog-blue-harness,,1713.0,,,
2020-10-26,dog-safety-vest,,1284.0,,,
2020-10-26,large-dog-apparel,,1578.0,,,
2020-10-26,small-dog-apparel,,1607.0,,,
2020-10-27,dog-blue-harness,,1737.0,,,
2020-10-27,dog-safety-vest,,1435.0,,,
2020-10-27,large-dog-apparel,,1041.0,,,
2020-10-27,small-dog-apparel,,1336.0,,,
2020-10-28,dog-blue-harness,,1584.0,,,
2020-10-28,dog-safety-vest,,1528.0,,,
2020-10-28,large-dog-apparel,,1686.0,,,
2020-10-28,small-dog-apparel,,1433.0,,,
2020-10-29,dog-blue-harness,,1728.0,,,
2020-10-29,dog-safety-vest,,1382.0,,,
2020-10-29,large-dog-apparel,,1344.0,,,
2020-10-29,small-dog-apparel,,1731.0,,,
2020-10-30,dog-blue-harness,,1563.0,,,
2020-10-30,dog-safety-vest,,1452.0,,,
2020-10-30,large-dog-apparel,,1378.0,,,
2020-10-30,small-dog-apparel,,1461.0,,,
2020-10-31,dog-blue-harness,,1616.0,,,
2020-10-31,dog-safety-vest,,1243.0,,,
2020-10-31,large-dog-apparel,,1421.0,,,
2020-10-31,small-dog-apparel,,1237.0,,,
2020-11-01,dog-blue-harness,,1523.0,,,
2020-11-01,dog-safety-vest,,1340.0,,,
2020-11-01,large-dog-apparel,,1025.0,,,
2020-11-01,small-dog-apparel,,1402.0,,,
2020-11-02,dog-blue-harness,,1691.0,,,
2020-11-02,dog-safety-vest,,1530.0,,,
2020-11-02,large-dog-apparel,,1200.0,,,
2020-11-02,small-dog-apparel,,1405.0,,,
2020-11-03,dog-blue-harness,,1766.0,,,
2020-11-03,dog-safety-vest,,1533.0,,,
2020-11-03,large-dog-apparel,,1638.0,,,
2020-11-03,small-dog-apparel,,1436.0,,,
2020-11-04,dog-blue-harness,,1545.0,,,
2020-11-04,dog-safety-vest,,1551.0,,,
2020-11-04,large-dog-apparel,,1595.0,,,
2020-11-04,small-dog-apparel,,1675.0,,,
2020-11-05,dog-blue-harness,,1690.0,,,
2020-11-05,dog-safety-vest,,1357.0,,,
2020-11-05,large-dog-apparel,,1524.0,,,
2020-11-05,small-dog-apparel,,1558.0,,,
2020-11-06,dog-blue-harness,,1521.0,,,
2020-11-06,dog-safety-vest,,1496.0,,,
2020-11-06,large-dog-apparel,,1450.0,,,
2020-11-06,small-dog-apparel,,1258.0,,,
2020-11-07,dog-blue-harness,,1565.0,,,
2020-11-07,dog-safety-vest,,1346.0,,,
2020-11-07,large-dog-apparel,,1178.0,,,
2020-11-07,small-dog-apparel,,1345.0,,,
2020-11-08,dog-blue-harness,,1702.0,,,
2020-11-08,dog-safety-vest,,1171.0,,,
2020-11-08,large-dog-apparel,,896.0,,,
2020-11-08,small-dog-apparel,,1374.0,,,
2020-11-09,dog-blue-harness,,1570.0,,,
2020-11-09,dog-safety-vest,,1480.0,,,
2020-11-09,large-dog-apparel,,1319.0,,,
2020-11-09,small-dog-apparel,,1532.0,,,
2020-11-10,dog-blue-harness,,1687.0,,,
2020-11-10,dog-safety-vest,,1534.0,,,
2020-11-10,large-dog-apparel,,1318.0,,,
2020-11-10,small-dog-apparel,,1656.0,,,
2020-11-11,dog-blue-harness,,1892.0,,,
2020-11-11,dog-safety-vest,,1708.0,,,
2020-11-11,large-dog-apparel,,1660.0,,,
2020-11-11,small-dog-apparel,,1400.0,,,
2020-11-12,dog-blue-harness,,1819.0,,,
2020-11-12,dog-safety-vest,,1635.0,,,
2020-11-12,large-dog-apparel,,1531.0,,,
2020-11-12,small-dog-apparel,,1600.0,,,
2020-11-13,dog-blue-harness,,1365.0,,,
2020-11-13,dog-safety-vest,,1466.0,,,
2020-11-13,large-dog-apparel,,1373.0,,,
2020-11-13,small-dog-apparel,,1367.0,,,
2020-11-14,dog-blue-harness,,1293.0,,,
2020-11-14,dog-safety-vest,,1317.0,,,
2020-11-14,large-dog-apparel,,1344.0,,,
2020-11-14,small-dog-apparel,,1393.0,,,
2020-11-15,dog-blue-harness,,1269.0,,,
2020-11-15,dog-safety-vest,,1321.0,,,
2020-11-15,large-dog-apparel,,1300.0,,,
2020-11-15,small-dog-apparel,,1318.0,,,
2020-11-16,dog-blue-harness,,1642.0,,,
2020-11-16,dog-safety-vest,,1399.0,,,
2020-11-16,large-dog-apparel,,1294.0,,,
2020-11-16,small-dog-apparel,,1328.0,,,
2020-11-17,dog-blue-harness,,1605.0,,,
2020-11-17,dog-safety-vest,,1481.0,,,
2020-11-17,large-dog-apparel,,1503.0,,,
2020-11-17,small-dog-apparel,,1631.0,,,
2020-11-18,dog-blue-harness,,1704.0,,,
2020-11-18,dog-safety-vest,,1327.0,,,
2020-11-18,large-dog-apparel,,1263.0,,,
2020-11-18,small-dog-apparel,,1538.0,,,
2020-11-19,dog-blue-harness,,1656.0,,,
2020-11-19,dog-safety-vest,,1392.0,,,
2020-11-19,large-dog-apparel,,1122.0,,,
2020-11-19,small-dog-apparel,,1590.0,,,
2020-11-20,dog-blue-harness,,1648.0,,,
2020-11-20,dog-safety-vest,,1183.0,,,
2020-11-20,large-dog-apparel,,1350.0,,,
2020-11-20,small-dog-apparel,,1479.0,,,
2020-11-21,dog-blue-harness,,1596.0,,,
2020-11-21,dog-safety-vest,,1243.0,,,
2020-11-21,large-dog-apparel,,1057.0,,,
2020-11-21,small-dog-apparel,,1099.0,,,
2020-11-22,dog-blue-harness,,1535.0,,,
2020-11-22,dog-safety-vest,,1352.0,,,
2020-11-22,large-dog-apparel,,1149.0,,,
2020-11-22,small-dog-apparel,,1135.0,,,
2020-11-23,dog-blue-harness,,1434.0,,,
2020-11-23,dog-safety-vest,,1313.0,,,
2020-11-23,large-dog-apparel,,1447.0,,,
2020-11-23,small-dog-apparel,,1505.0,,,
2020-11-24,dog-blue-harness,,1768.0,,,
2020-11-24,dog-safety-vest,,1460.0,,,
2020-11-24,large-dog-apparel,,1399.0,,,
2020-11-24,small-dog-apparel,,1366.0,,,
2020-11-25,dog-blue-harness,,1639.0,,,
2020-11-25,dog-safety-vest,,1554.0,,,
2020-11-25,large-dog-apparel,,1499.0,,,
2020-11-25,small-dog-apparel,,1543.0,,,
2020-11-26,dog-blue-harness,,1824.0,,,
2020-11-26,dog-safety-vest,,1535.0,,,
2020-11-26,large-dog-apparel,,1373.0,,,
2020-11-26,small-dog-apparel,,1501.0,,,
2020-11-27,dog-blue-harness,,1619.0,,,
2020-11-27,dog-safety-vest,,1243.0,,,
2020-11-27,large-dog-apparel,,1395.0,,,
2020-11-27,small-dog-apparel,,1496.0,,,
2020-11-28,dog-blue-harness,,1293.0,,,
2020-11-28,dog-safety-vest,,1090.0,,,
2020-11-28,large-dog-apparel,,1332.0,,,
2020-11-28,small-dog-apparel,,1354.0,,,
2020-11-29,dog-blue-harness,,1535.0,,,
2020-11-29,dog-safety-vest,,1174.0,,,
2020-11-29,large-dog-apparel,,1136.0,,,
2020-11-29,small-dog-apparel,,1417.0,,,
2020-11-30,dog-blue-harness,,1524.0,,,
2020-11-30,dog-safety-vest,,1526.0,,,
2020-11-30,large-dog-apparel,,1237.0,,,
2020-11-30,small-dog-apparel,,1290.0,,,
2020-12-01,dog-blue-harness,,1757.0,,,
2020-12-01,dog-safety-vest,,1746.0,,,
2020-12-01,large-dog-apparel,,1479.0,,,
2020-12-01,small-dog-apparel,,1607.0,,,
2020-12-02,dog-blue-harness,,1713.0,,,
2020-12-02,dog-safety-vest,,1642.0,,,
2020-12-02,large-dog-apparel,,1846.0,,,
2020-12-02,small-dog-apparel,,1478.0,,,
2020-12-03,dog-blue-harness,,2001.0,,,
2020-12-03,dog-safety-vest,,1534.0,,,
2020-12-03,large-dog-apparel,,1862.0,,,
2020-12-03,small-dog-apparel,,1587.0,,,
2020-12-04,dog-blue-harness,,1884.0,,,
2020-12-04,dog-safety-vest,,1698.0,,,
2020-12-04,large-dog-apparel,,1574.0,,,
2020-12-04,small-dog-apparel,,1609.0,,,
2020-12-05,dog-blue-harness,,1518.0,,,
2020-12-05,dog-safety-vest,,1606.0,,,
2020-12-05,large-dog-apparel,,1261.0,,,
2020-12-05,small-dog-apparel,,1422.0,,,
2020-12-06,dog-blue-harness,,1511.0,,,
2020-12-06,dog-safety-vest,,1486.0,,,
2020-12-06,large-dog-apparel,,1248.0,,,
2020-12-06,small-dog-apparel,,1424.0,,,
2020-12-07,dog-blue-harness,,1582.0,,,
2020-12-07,dog-safety-vest,,1581.0,,,
2020-12-07,large-dog-apparel,,1610.0,,,
2020-12-07,small-dog-apparel,,1520.0,,,
2020-12-08,dog-blue-harness,,1880.0,,,
2020-12-08,dog-safety-vest,,1743.0,,,
2020-12-08,large-dog-apparel,,1336.0,,,
2020-12-08,small-dog-apparel,,1695.0,,,
2020-12-09,dog-blue-harness,,1935.0,,,
2020-12-09,dog-safety-vest,,1584.0,,,
2020-12-09,large-dog-apparel,,1665.0,,,
2020-12-09,small-dog-apparel,,1699.0,,,
2020-12-10,dog-blue-harness,,1858.0,,,
2020-12-10,dog-safety-vest,,1852.0,,,
2020-12-10,large-dog-apparel,,1674.0,,,
2020-12-10,small-dog-apparel,,1723.0,,,
2020-12-11,dog-blue-harness,,1612.0,,,
2020-12-11,dog-safety-vest,,1560.0,,,
2020-12-11,large-dog-apparel,,1593.0,,,
2020-12-11,small-dog-apparel,,1568.0,,,
2020-12-12,dog-blue-harness,,1518.0,,,
2020-12-12,dog-safety-vest,,1375.0,,,
2020-12-12,large-dog-apparel,,1473.0,,,
2020-12-12,small-dog-apparel,,1539.0,,,
2020-12-13,dog-blue-harness,,1491.0,,,
2020-12-13,dog-safety-vest,,1412.0,,,
2020-12-13,large-dog-apparel,,1644.0,,,
2020-12-13,small-dog-apparel,,1407.0,,,
2020-12-14,dog-blue-harness,,1994.0,,,
2020-12-14,dog-safety-vest,,1541.0,,,
2020-12-14,large-dog-apparel,,1499.0,,,
2020-12-14,small-dog-apparel,,1526.0,,,
2020-12-15,dog-blue-harness,,1786.0,,,
2020-12-15,dog-safety-vest,,1721.0,,,
2020-12-15,large-dog-apparel,,1450.0,,,
2020-12-15,small-dog-apparel,,1648.0,,,
2020-12-16,dog-blue-harness,,1960.0,,,
2020-12-16,dog-safety-vest,,1729.0,,,
2020-12-16,large-dog-apparel,,1583.0,,,
2020-12-16,small-dog-apparel,,1783.0,,,
2020-12-17,dog-blue-harness,,1943.0,,,
2020-12-17,dog-safety-vest,,1511.0,,,
2020-12-17,large-dog-apparel,,1635.0,,,
2020-12-17,small-dog-apparel,,1669.0,,,
2020-12-18,dog-blue-harness,,1593.0,,,
2020-12-18,dog-safety-vest,,1744.0,,,
2020-12-18,large-dog-apparel,,1611.0,,,
2020-12-18,small-dog-apparel,,1473.0,,,
2020-12-19,dog-blue-harness,,1626.0,,,
2020-12-19,dog-safety-vest,,1283.0,,,
2020-12-19,large-dog-apparel,,1392.0,,,
2020-12-19,small-dog-apparel,,1404.0,,,
2020-12-20,dog-blue-harness,,1666.0,,,
2020-12-20,dog-safety-vest,,1519.0,,,
2020-12-20,large-dog-apparel,,1449.0,,,
2020-12-20,small-dog-apparel,,1492.0,,,
2020-12-21,dog-blue-harness,,1875.0,,,
2020-12-21,dog-safety-vest,,1741.0,,,
2020-12-21,large-dog-apparel,,1811.0,,,
2020-12-21,small-dog-apparel,,1575.0,,,
2020-12-22,dog-blue-harness,,1855.0,,,
2020-12-22,dog-safety-vest,,1907.0,,,
2020-12-22,large-dog-apparel,,1455.0,,,
2020-12-22,small-dog-apparel,,1802.0,,,
2020-12-23,dog-blue-harness,,1746.0,,,
2020-12-23,dog-safety-vest,,1783.0,,,
2020-12-23,large-dog-apparel,,1645.0,,,
2020-12-23,small-dog-apparel,,1699.0,,,
2020-12-24,dog-blue-harness,,1996.0,,,
2020-12-24,dog-safety-vest,,1683.0,,,
2020-12-24,large-dog-apparel,,1763.0,,,
2020-12-24,small-dog-apparel,,1733.0,,,
2020-12-25,dog-blue-harness,,1784.0,,,
2020-12-25,dog-safety-vest,,1573.0,,,
2020-12-25,large-dog-apparel,,1514.0,,,
2020-12-25,small-dog-apparel,,1503.0,,,
2020-12-26,dog-blue-harness,,1424.0,,,
2020-12-26,dog-safety-vest,,1402.0,,,
2020-12-26,large-dog-apparel,,1370.0,,,
2020-12-26,small-dog-apparel,,1718.0,,,
2020-12-27,dog-blue-harness,,1542.0,,,
2020-12-27,dog-safety-vest,,1734.0,,,
2020-12-27,large-dog-apparel,,1609.0,,,
2020-12-27,small-dog-apparel,,1371.0,,,
2020-12-28,dog-blue-harness,,1808.0,,,
2020-12-28,dog-safety-vest,,1544.0,,,
2020-12-28,large-dog-apparel,,1336.0,,,
2020-12-28,small-dog-apparel,,1545.0,,,
2020-12-29,dog-blue-harness,,1821.0,,,
2020-12-29,dog-safety-vest,,1658.0,,,
2020-12-29,large-dog-apparel,,1585.0,,,
2020-12-29,small-dog-apparel,,1494.0,,,
2020-12-30,dog-blue-harness,,1930.0,,,
2020-12-30,dog-safety-vest,,1940.0,,,
2020-12-30,large-dog-apparel,,1625.0,,,
2020-12-30,small-dog-apparel,,2041.0,,,
2020-12-31,dog-blue-harness,,1900.0,,,
2020-12-31,dog-safety-vest,,1895.0,,,
2020-12-31,large-dog-apparel,,1660.0,,,
2020-12-31,small-dog-apparel,,1407.0,,,
2021-01-01,dog-blue-harness,,1392.0,,,
2021-01-01,dog-safety-vest,,1351.0,,,
2021-01-01,large-dog-apparel,,1476.0,,,
2021-01-01,small-dog-apparel,,1239.0,,,
2021-01-02,dog-blue-harness,,1527.0,,,
2021-01-02,dog-safety-vest,,1615.0,,,
2021-01-02,large-dog-apparel,,1119.0,,,
2021-01-02,small-dog-apparel,,1486.0,,,
2021-01-03,dog-blue-harness,,1311.0,,,
2021-01-03,dog-safety-vest,,1460.0,,,
2021-01-03,large-dog-apparel,,1373.0,,,
2021-01-03,small-dog-apparel,,1204.0,,,
2021-01-04,dog-blue-harness,,1688.0,,,
2021-01-04,dog-safety-vest,,1545.0,,,
2021-01-04,large-dog-apparel,,1322.0,,,
2021-01-04,small-dog-apparel,,1344.0,,,
2021-01-05,dog-blue-harness,,1650.0,,,
2021-01-05,dog-safety-vest,,1602.0,,,
2021-01-05,large-dog-apparel,,1605.0,,,
2021-01-05,small-dog-apparel,,1538.0,,,
2021-01-06,dog-blue-harness,,1666.0,,,
2021-01-06,dog-safety-vest,,1657.0,,,
2021-01-06,large-dog-apparel,,1855.0,,,
2021-01-06,small-dog-apparel,,1572.0,,,
2021-01-07,dog-blue-harness,,1509.0,,,
2021-01-07,dog-safety-vest,,1798.0,,,
2021-01-07,large-dog-apparel,,1535.0,,,
2021-01-07,small-dog-apparel,,1326.0,,,
2021-01-08,dog-blue-harness,,1812.0,,,
2021-01-08,dog-safety-vest,,1481.0,,,
2021-01-08,large-dog-apparel,,1374.0,,,
2021-01-08,small-dog-apparel,,1464.0,,,
2021-01-09,dog-blue-harness,,1367.0,,,
2021-01-09,dog-safety-vest,,1242.0,,,
2021-01-09,large-dog-apparel,,1500.0,,,
2021-01-09,small-dog-apparel,,1276.0,,,
2021-01-10,dog-blue-harness,,1749.0,,,
2021-01-10,dog-safety-vest,,1346.0,,,
2021-01-10,large-dog-apparel,,1094.0,,,
2021-01-10,small-dog-apparel,,1414.0,,,
2021-01-11,dog-blue-harness,,1626.0,,,
2021-01-11,dog-safety-vest,,1324.0,,,
2021-01-11,large-dog-apparel,,1312.0,,,
2021-01-11,small-dog-apparel,,1356.0,,,
2021-01-12,dog-blue-harness,,1767.0,,,
2021-01-12,dog-safety-vest,,1810.0,,,
2021-01-12,large-dog-apparel,,1294.0,,,
2021-01-12,small-dog-apparel,,1425.0,,,
2021-01-13,dog-blue-harness,,1474.0,,,
2021-01-13,dog-safety-vest,,1411.0,,,
2021-01-13,large-dog-apparel,,1507.0,,,
2021-01-13,small-dog-apparel,,1382.0,,,
2021-01-14,dog-blue-harness,,1745.0,,,
2021-01-14,dog-safety-vest,,1711.0,,,
2021-01-14,large-dog-apparel,,1269.0,,,
2021-01-14,small-dog-apparel,,1125.0,,,
2021-01-15,dog-blue-harness,,1521.0,,,
2021-01-15,dog-safety-vest,,1527.0,,,
2021-01-15,large-dog-apparel,,1471.0,,,
2021-01-15,small-dog-apparel,,1137.0,,,
2021-01-16,dog-blue-harness,,1484.0,,,
2021-01-16,dog-safety-vest,,1292.0,,,
2021-01-16,large-dog-apparel,,1209.0,,,
2021-01-16,small-dog-apparel,,1348.0,,,
2021-01-17,dog-blue-harness,,1344.0,,,
2021-01-17,dog-safety-vest,,1231.0,,,
2021-01-17,large-dog-apparel,,1022.0,,,
